task_id,submit_success,submit_http_status,submit_latency_ms,final_status,result_success,worker,queue_wait_ms,inference_ms,total_ms,num_detections,error,result_image_url
20260708_092244_286_148,True,202,46.41809999975521,done,True,obb_worker_1,1207,6.6191,1232,0,,/api/v1/result/20260708_092244_286_148/image
20260708_092244_337_153,True,202,49.31450000003679,done,True,obb_worker_1,1304,4.0765,1324,0,,/api/v1/result/20260708_092244_337_153/image
20260708_092245_131_248,True,202,29.675199999928736,done,True,obb_worker_1,3270,10.549,3295,0,,/api/v1/result/20260708_092245_131_248/image
20260708_092244_430_165,True,202,45.11550000006537,done,True,obb_worker_1,1537,3.9381,1558,0,,/api/v1/result/20260708_092244_430_165/image
20260708_092244_750_202,True,202,45.022599999811064,done,True,obb_worker_1,2252,5.9052,2274,0,,/api/v1/result/20260708_092244_750_202/image
20260708_092244_638_189,True,202,53.94560000013371,done,True,obb_worker_1,2006,5.0777,2028,0,,/api/v1/result/20260708_092244_638_189/image
20260708_092245_698_316,True,202,47.0061999999416,done,True,obb_worker_1,4557,8.7846,4580,0,,/api/v1/result/20260708_092245_698_316/image
20260708_092245_276_265,True,202,40.5786999999691,done,True,obb_worker_1,3598,7.1994,3619,0,,/api/v1/result/20260708_092245_276_265/image
20260708_092245_411_281,True,202,38.89580000031856,done,True,obb_worker_1,3896,8.2355,3918,0,,/api/v1/result/20260708_092245_411_281/image
20260708_092244_844_213,True,202,46.10289999982342,done,True,obb_worker_1,2494,7.6072,2519,0,,/api/v1/result/20260708_092244_844_213/image
20260708_092244_566_181,True,202,49.14869999993243,done,True,obb_worker_1,1830,4.2889,1852,0,,/api/v1/result/20260708_092244_566_181/image
20260708_092245_083_243,True,202,34.845600000153354,done,True,obb_worker_1,3150,6.8114,3172,0,,/api/v1/result/20260708_092245_083_243/image
20260708_092244_865_215,True,202,44.33199999994031,done,True,obb_worker_1,2533,6.9977,2558,0,,/api/v1/result/20260708_092244_865_215/image
20260708_092244_068_122,True,202,42.960100000073,done,True,obb_worker_1,694,4.1893,714,0,,/api/v1/result/20260708_092244_068_122/image
20260708_092244_263_146,True,202,27.451599999949394,done,True,obb_worker_1,1173,4.9649,1195,0,,/api/v1/result/20260708_092244_263_146/image
20260708_092244_994_232,True,202,34.48060000027908,done,True,obb_worker_1,2945,9.0515,2971,0,,/api/v1/result/20260708_092244_994_232/image
20260708_092244_902_220,True,202,37.500700000236975,done,True,obb_worker_1,2650,7.5195,2675,0,,/api/v1/result/20260708_092244_902_220/image
20260708_092245_299_268,True,202,39.599299999736104,done,True,obb_worker_1,3654,8.5121,3676,0,,/api/v1/result/20260708_092245_299_268/image
20260708_092244_657_191,True,202,45.82829999981186,done,True,obb_worker_1,2019,6.6149,2044,0,,/api/v1/result/20260708_092244_657_191/image
20260708_092244_915_222,True,202,34.690800000134914,done,True,obb_worker_1,2670,12.3702,2700,0,,/api/v1/result/20260708_092244_915_222/image
20260708_092245_397_280,True,202,48.336700000163546,done,True,obb_worker_1,3847,7.4423,3869,0,,/api/v1/result/20260708_092245_397_280/image
20260708_092244_665_192,True,202,52.28759999999966,done,True,obb_worker_1,2042,5.3877,2065,0,,/api/v1/result/20260708_092244_665_192/image
20260708_092243_950_107,True,202,35.191800000120566,done,True,obb_worker_1,276,14.7944,308,0,,/api/v1/result/20260708_092243_950_107/image
20260708_092244_726_199,True,202,47.20419999966907,done,True,obb_worker_1,2186,6.0804,2210,0,,/api/v1/result/20260708_092244_726_199/image
20260708_092244_669_193,True,202,38.31189999982598,done,True,obb_worker_1,2068,7.929,2093,0,,/api/v1/result/20260708_092244_669_193/image
20260708_092244_970_229,True,202,35.18420000000333,done,True,obb_worker_1,2876,8.6805,2901,0,,/api/v1/result/20260708_092244_970_229/image
20260708_092245_780_326,True,202,36.09480000022813,done,True,obb_worker_1,4746,8.8856,4768,0,,/api/v1/result/20260708_092245_780_326/image
20260708_092245_805_329,True,202,29.48240000023361,done,True,obb_worker_1,4802,8.556,4824,0,,/api/v1/result/20260708_092245_805_329/image
20260708_092243_978_111,True,202,44.081999999889376,done,True,obb_worker_1,397,14.48,428,0,,/api/v1/result/20260708_092243_978_111/image
20260708_092244_964_228,True,202,39.08789999968576,done,True,obb_worker_1,2854,7.1042,2879,0,,/api/v1/result/20260708_092244_964_228/image
20260708_092245_082_242,True,202,49.46520000021337,done,True,obb_worker_1,3177,7.1122,3199,0,,/api/v1/result/20260708_092245_082_242/image
20260708_092244_517_175,True,202,43.55230000010124,done,True,obb_worker_1,1718,4.1933,1739,0,,/api/v1/result/20260708_092244_517_175/image
20260708_092243_917_103,True,202,18.739999999979773,done,True,obb_worker_1,65,50.9019,133,0,,/api/v1/result/20260708_092243_917_103/image
20260708_092244_846_214,True,202,36.5615999999136,done,True,obb_worker_1,2522,6.6587,2545,0,,/api/v1/result/20260708_092244_846_214/image
20260708_092245_034_236,True,202,46.01140000022497,done,True,obb_worker_1,3032,9.6091,3058,0,,/api/v1/result/20260708_092245_034_236/image
20260708_092244_022_117,True,202,34.15599999971164,done,True,obb_worker_1,569,8.8607,594,0,,/api/v1/result/20260708_092244_022_117/image
20260708_092245_357_275,True,202,36.770200000319164,done,True,obb_worker_1,3781,7.5936,3803,0,,/api/v1/result/20260708_092245_357_275/image
20260708_092244_143_131,True,202,35.9281999999439,done,True,obb_worker_1,873,5.537,895,0,,/api/v1/result/20260708_092244_143_131/image
20260708_092243_936_105,True,202,19.115899999633257,done,True,obb_worker_1,186,23.599,226,0,,/api/v1/result/20260708_092243_936_105/image
20260708_092244_703_197,True,202,39.27559999965524,done,True,obb_worker_1,2152,5.8482,2175,0,,/api/v1/result/20260708_092244_703_197/image
20260708_092244_287_149,True,202,28.962899999896763,done,True,obb_worker_1,1237,5.3219,1261,0,,/api/v1/result/20260708_092244_287_149/image
20260708_092245_235_260,True,202,41.063000000121974,done,True,obb_worker_1,3497,11.9559,3522,0,,/api/v1/result/20260708_092245_235_260/image
20260708_092245_729_319,True,202,41.62930000029519,done,True,obb_worker_1,4607,8.3624,4629,0,,/api/v1/result/20260708_092245_729_319/image
20260708_092244_189_137,True,202,33.43480000012278,done,True,obb_worker_1,969,4.9477,990,0,,/api/v1/result/20260708_092244_189_137/image
20260708_092244_781_206,True,202,47.36720000028072,done,True,obb_worker_1,2337,8.6066,2362,0,,/api/v1/result/20260708_092244_781_206/image
20260708_092244_188_136,True,202,46.904999999696884,done,True,obb_worker_1,996,3.8926,1017,0,,/api/v1/result/20260708_092244_188_136/image
20260708_092245_203_256,True,202,46.48429999997461,done,True,obb_worker_1,3425,7.1652,3446,0,,/api/v1/result/20260708_092245_203_256/image
20260708_092245_597_303,True,202,48.37450000013632,done,True,obb_worker_1,4302,9.8528,4325,0,,/api/v1/result/20260708_092245_597_303/image
20260708_092245_155_250,True,202,47.32719999992696,done,True,obb_worker_1,3302,7.7952,3325,0,,/api/v1/result/20260708_092245_155_250/image
20260708_092245_673_313,True,202,46.56310000018493,done,True,obb_worker_1,4498,10.5635,4522,0,,/api/v1/result/20260708_092245_673_313/image
20260708_092244_337_154,True,202,49.14409999992131,done,True,obb_worker_1,1329,4.2511,1349,0,,/api/v1/result/20260708_092244_337_154/image
20260708_092243_998_113,True,202,41.7754000000059,done,True,obb_worker_1,449,15.0674,481,0,,/api/v1/result/20260708_092243_998_113/image
20260708_092245_155_251,True,202,44.33659999995143,done,True,obb_worker_1,3330,7.3609,3352,0,,/api/v1/result/20260708_092245_155_251/image
20260708_092245_195_255,True,202,39.460699999835924,done,True,obb_worker_1,3405,7.9175,3428,0,,/api/v1/result/20260708_092245_195_255/image
20260708_092244_401_161,True,202,42.15340000018841,done,True,obb_worker_1,1457,3.9874,1478,0,,/api/v1/result/20260708_092244_401_161/image
20260708_092245_484_290,True,202,38.04829999990034,done,True,obb_worker_1,4065,8.427,4087,0,,/api/v1/result/20260708_092245_484_290/image
20260708_092245_720_318,True,202,46.00329999993846,done,True,obb_worker_1,4588,9.1357,4611,0,,/api/v1/result/20260708_092245_720_318/image
20260708_092245_346_274,True,202,49.38880000008794,done,True,obb_worker_1,3765,8.1364,3787,0,,/api/v1/result/20260708_092245_346_274/image
20260708_092245_371_276,True,202,40.446800000154326,done,True,obb_worker_1,3817,7.7736,3838,0,,/api/v1/result/20260708_092245_371_276/image
20260708_092245_954_347,True,202,54.36070000041582,done,True,obb_worker_1,5140,8.3305,5162,0,,/api/v1/result/20260708_092245_954_347/image
20260708_092245_449_286,True,202,38.82070000008753,done,True,obb_worker_1,3995,7.792,4016,0,,/api/v1/result/20260708_092245_449_286/image
20260708_092244_498_173,True,202,44.946600000002945,done,True,obb_worker_1,1683,4.3008,1705,0,,/api/v1/result/20260708_092244_498_173/image
20260708_092244_868_216,True,202,45.74060000004465,done,True,obb_worker_1,2561,8.263,2587,0,,/api/v1/result/20260708_092244_868_216/image
20260708_092246_119_366,True,202,48.01439999982904,done,True,obb_worker_1,5489,9.0425,5512,0,,/api/v1/result/20260708_092246_119_366/image
20260708_092244_561_180,True,202,38.39930000003733,done,True,obb_worker_1,1807,4.2697,1828,0,,/api/v1/result/20260708_092244_561_180/image
20260708_092245_473_289,True,202,35.82090000008975,done,True,obb_worker_1,4024,8.3293,4046,0,,/api/v1/result/20260708_092245_473_289/image
20260708_092244_084_123,True,202,44.03679999995802,done,True,obb_worker_1,703,5.1094,725,0,,/api/v1/result/20260708_092244_084_123/image
20260708_092243_917_102,True,202,18.015699999978096,done,True,obb_worker_1,1,44.0435,60,0,,/api/v1/result/20260708_092243_917_102/image
20260708_092244_376_158,True,202,40.87950000030105,done,True,obb_worker_1,1398,4.4014,1420,0,,/api/v1/result/20260708_092244_376_158/image
20260708_092243_921_104,True,202,22.17190000010305,done,True,obb_worker_1,134,44.0234,195,0,,/api/v1/result/20260708_092243_921_104/image
20260708_092244_132_129,True,202,46.786599999904865,done,True,obb_worker_1,823,5.8553,846,0,,/api/v1/result/20260708_092244_132_129/image
20260708_092245_272_264,True,202,45.43539999986024,done,True,obb_worker_1,3575,8.1801,3597,0,,/api/v1/result/20260708_092245_272_264/image
20260708_092244_471_169,True,202,45.33660000015516,done,True,obb_worker_1,1602,4.1757,1624,0,,/api/v1/result/20260708_092244_471_169/image
20260708_092245_651_311,True,202,27.934499999901163,done,True,obb_worker_1,4468,8.0125,4489,0,,/api/v1/result/20260708_092245_651_311/image
20260708_092245_225_258,True,202,45.97799999964991,done,True,obb_worker_1,3455,7.8779,3476,0,,/api/v1/result/20260708_092245_225_258/image
20260708_092244_987_231,True,202,40.43600000022707,done,True,obb_worker_1,2920,9.0459,2947,0,,/api/v1/result/20260708_092244_987_231/image
20260708_092245_462_287,True,202,41.395100000045204,done,True,obb_worker_1,4009,7.7854,4030,0,,/api/v1/result/20260708_092245_462_287/image
20260708_092245_927_344,True,202,25.313699999969685,done,True,obb_worker_1,5064,9.2353,5086,0,,/api/v1/result/20260708_092245_927_344/image
20260708_092244_424_163,True,202,47.02640000004976,done,True,obb_worker_1,1488,3.752,1510,0,,/api/v1/result/20260708_092244_424_163/image
20260708_092245_776_325,True,202,43.59410000006392,done,True,obb_worker_1,4722,8.165,4744,0,,/api/v1/result/20260708_092245_776_325/image
20260708_092244_611_186,True,202,28.333400000065012,done,True,obb_worker_1,1919,5.8009,1943,0,,/api/v1/result/20260708_092244_611_186/image
20260708_092244_179_135,True,202,37.11939999993774,done,True,obb_worker_1,951,5.393,973,0,,/api/v1/result/20260708_092244_179_135/image
20260708_092245_901_340,True,202,48.2600000000275,done,True,obb_worker_1,5035,9.7759,5058,0,,/api/v1/result/20260708_092245_901_340/image
20260708_092245_979_349,True,202,51.9920000001548,done,True,obb_worker_1,5171,9.7234,5194,0,,/api/v1/result/20260708_092245_979_349/image
20260708_092244_155_132,True,202,45.772600000418606,done,True,obb_worker_1,888,5.5947,910,0,,/api/v1/result/20260708_092244_155_132/image
20260708_092244_889_218,True,202,45.84599999998318,done,True,obb_worker_1,2600,7.9263,2625,0,,/api/v1/result/20260708_092244_889_218/image
20260708_092244_948_226,True,202,33.37120000014693,done,True,obb_worker_1,2798,14.3777,2829,0,,/api/v1/result/20260708_092244_948_226/image
20260708_092245_420_282,True,202,37.35869999991337,done,True,obb_worker_1,3914,11.6521,3939,0,,/api/v1/result/20260708_092245_420_282/image
20260708_092245_757_323,True,202,36.990399999922374,done,True,obb_worker_1,4688,8.8334,4711,0,,/api/v1/result/20260708_092245_757_323/image
20260708_092246_218_377,True,202,45.630399999936344,done,True,obb_worker_1,5692,9.1019,5715,0,,/api/v1/result/20260708_092246_218_377/image
20260708_092244_107_126,True,202,45.50679999965723,done,True,obb_worker_1,762,5.24,785,0,,/api/v1/result/20260708_092244_107_126/image
20260708_092244_384_159,True,202,45.607099999870115,done,True,obb_worker_1,1420,4.1226,1442,0,,/api/v1/result/20260708_092244_384_159/image
20260708_092244_985_230,True,202,47.60489999989659,done,True,obb_worker_1,2893,7.8404,2917,0,,/api/v1/result/20260708_092244_985_230/image
20260708_092244_834_212,True,202,38.25800000004165,done,True,obb_worker_1,2470,8.3672,2498,0,,/api/v1/result/20260708_092244_834_212/image
20260708_092245_108_245,True,202,47.61109999981272,done,True,obb_worker_1,3212,7.5303,3234,0,,/api/v1/result/20260708_092245_108_245/image
20260708_092245_673_312,True,202,48.16220000020621,done,True,obb_worker_1,4472,8.0154,4494,0,,/api/v1/result/20260708_092245_673_312/image
20260708_092245_952_345,True,202,56.414199999835546,done,True,obb_worker_1,5092,8.4033,5113,0,,/api/v1/result/20260708_092245_952_345/image
20260708_092244_099_125,True,202,41.874600000028295,done,True,obb_worker_1,744,4.206,765,0,,/api/v1/result/20260708_092244_099_125/image
20260708_092246_049_357,True,202,44.845100000202365,done,True,obb_worker_1,5318,12.7847,5344,0,,/api/v1/result/20260708_092246_049_357/image
20260708_092245_646_309,True,202,44.09089999990101,done,True,obb_worker_1,4416,7.8814,4438,0,,/api/v1/result/20260708_092245_646_309/image
20260708_092244_311_150,True,202,50.655600000027334,done,True,obb_worker_1,1242,6.3776,1266,0,,/api/v1/result/20260708_092244_311_150/image
20260708_092244_000_114,True,202,45.36390000021129,done,True,obb_worker_1,485,12.5913,514,0,,/api/v1/result/20260708_092244_000_114/image
20260708_092246_123_367,True,202,36.58309999991616,done,True,obb_worker_1,5514,9.2195,5537,0,,/api/v1/result/20260708_092246_123_367/image
20260708_092246_187_373,True,202,41.272700000263285,done,True,obb_worker_1,5615,8.8602,5638,0,,/api/v1/result/20260708_092246_187_373/image
20260708_092245_775_324,True,202,46.858400000019174,done,True,obb_worker_1,4697,8.0762,4719,0,,/api/v1/result/20260708_092245_775_324/image
20260708_092244_407_162,True,202,44.074799999634706,done,True,obb_worker_1,1479,3.7981,1501,0,,/api/v1/result/20260708_092244_407_162/image
20260708_092245_574_301,True,202,42.10899999998219,done,True,obb_worker_1,4274,7.7761,4295,0,,/api/v1/result/20260708_092245_574_301/image
20260708_092245_103_244,True,202,44.08769999963624,done,True,obb_worker_1,3186,11.3635,3212,0,,/api/v1/result/20260708_092245_103_244/image
20260708_092245_322_271,True,202,35.179499999685504,done,True,obb_worker_1,3711,8.3841,3733,0,,/api/v1/result/20260708_092245_322_271/image
20260708_092245_828_331,True,202,48.97189999974216,done,True,obb_worker_1,4858,9.2537,4881,0,,/api/v1/result/20260708_092245_828_331/image
